lat,lon,severity
51.4077,-0.2352,2
51.4023,-0.1942,20
51.4205,-0.1759,40
51.3934,-0.2412,2
51.4293,-0.2089,4
51.4137,-0.2472,32
51.3983,-0.1723,2
51.3977,-0.1577,2
51.4095,-0.2321,2
51.4162,-0.162,2
51.4253,-0.2174,2
51.4195,-0.212,2
51.3978,-0.1578,2
51.4201,-0.1615,2
51.4155,-0.1942,2
51.4076,-0.1636,2
51.4123,-0.1779,2
51.3976,-0.1729,2
51.5167,-0.181,2
51.503,-0.1519,2
51.4968,-0.1308,2
51.5085,-0.1266,2
51.516,-0.157,200
51.5156,-0.1395,2
51.5003,-0.1538,20
51.5246,-0.1493,2
51.5027,-0.1579,2
51.506,-0.127,4
51.515,-0.1736,2
51.5233,-0.175,20
51.5271,-0.1642,2
51.4981,-0.1258,2
51.4814,0.0356,2
51.4893,0.0648,2
51.4512,0.0787,2
51.4873,0.0268,2
51.4626,0.0711,2
51.4544,0.0203,2
51.4779,-0.0064,20
51.5002,0.0878,20
51.4768,-0.0164,2
51.4925,0.0458,24
51.5204,-0.0853,20
51.5747,-0.0857,2
51.5354,-0.0825,6
51.5431,-0.0553,2
51.5492,-0.0476,4
51.5515,-0.0553,2
51.5363,-0.077,6
51.5516,-0.0482,2
51.5494,-0.0583,2
51.5401,-0.0556,2
51.5673,-0.0686,4
51.5293,-0.0836,22
51.5476,-0.0563,2
51.5708,-0.096,12
51.5283,-0.078,4
51.5365,-0.0598,2
51.5747,-0.0837,2
51.5131,-0.1042,22
51.5133,-0.0886,20
51.5116,-0.0754,2
51.5081,-0.0877,2
51.5128,-0.0966,2
51.5127,-0.0882,2
51.5162,-0.0816,4
51.5134,-0.0996,2
51.5119,-0.1039,2
51.512,-0.0998,20
51.5196,-0.0791,2
51.5176,-0.0902,2
51.5174,-0.1079,2
51.5179,-0.0801,6
51.5128,-0.0922,2
51.5177,-0.0886,2
51.5202,-0.0908,20
51.5159,-0.1008,4
51.5135,-0.0814,20
51.5107,-0.0845,6
51.5142,-0.1044,30
51.5144,-0.074,22
51.5105,-0.0831,20
51.5043,-0.1233,2
51.5861,-0.2309,2
51.5914,-0.2482,4
51.4844,-0.1261,4
51.448,-0.138,2
51.4703,-0.0949,6
51.4883,-0.1114,48
51.4685,-0.1272,4
51.4593,-0.1169,4
51.4596,-0.125,6
51.4705,-0.1147,2
51.4811,-0.1278,2
51.4794,-0.106,2
51.432,-0.1039,20
51.4333,-0.1197,2
51.4883,-0.1061,18
51.422,0.1107,2
51.4529,0.1036,2
51.4806,0.177,2
51.4781,0.1617,2
51.4934,-0.2394,4
51.506,-0.2297,6
51.4765,-0.1835,2
51.4721,-0.2038,4
51.5064,-0.2388,2
51.4978,-0.2227,2
51.4839,-0.2164,2
51.4753,-0.1926,30
51.4998,-0.239,4
51.5059,-0.2247,4
51.4131,-0.1828,2
51.399,-0.1459,2
51.4171,-0.2159,2
51.4036,-0.1918,2
51.4038,-0.2141,6
51.4127,-0.1925,2
51.4856,0.0327,20
51.474,0.039,2
51.481,-0.0205,2
51.4729,-0.0154,2
51.4529,0.045,2
51.4886,0.0973,2
51.5142,-0.1511,24
51.5217,-0.1482,2
51.5256,-0.1794,2
51.5206,-0.1654,2
51.4903,-0.1463,2
51.5137,-0.1875,2
51.5342,-0.1744,2
51.5124,-0.1157,2
51.5094,-0.13,20
51.5185,-0.1733,2
51.5188,-0.1962,2
51.516,-0.1873,2
51.52,-0.1703,24
51.5136,-0.1228,2
51.5066,-0.134,22
51.5197,-0.1886,20
51.5298,-0.1695,2
51.6464,-0.1567,2
51.6025,-0.174,2
51.5999,-0.192,20
51.6166,-0.245,20
51.6383,-0.1793,4
51.5181,-0.2653,20
51.4996,-0.3282,2
51.4953,-0.3724,2
51.5346,-0.3888,2
51.5088,-0.1377,6
51.5142,-0.1226,2
51.5082,-0.1542,20
51.5082,-0.1273,22
51.5158,-0.1748,2
51.5141,-0.1772,2
51.5245,-0.1581,20
51.5055,-0.127,2
51.5203,-0.1568,22
51.5019,-0.16,20
51.4219,-0.1744,8
51.4232,-0.2103,2
51.431,-0.1981,2
51.4149,-0.3037,20
51.4173,-0.2886,2
51.399,-0.2499,2
51.3893,-0.2614,2
51.3948,-0.3133,2
51.4151,-0.3009,2
51.369,-0.2869,2
51.3905,-0.2531,2
51.4225,-0.1064,2
51.4867,-0.1115,2
51.4484,-0.1338,20
51.4804,-0.1244,4
51.4766,-0.1179,24
51.4546,-0.1457,2
51.453,-0.1476,2
51.4855,-0.1114,2
51.4767,-0.1117,2
51.4728,-0.1223,2
51.4686,-0.1271,4
51.4804,-0.1246,22
51.432,-0.1288,2
51.5193,-0.178,2
51.5173,-0.1882,2
51.5329,-0.1661,4
51.5158,-0.1601,2
51.5076,-0.1298,2
51.5122,-0.1271,22
51.5157,-0.1378,6
51.5219,-0.2014,20
51.5021,-0.1261,4
51.5059,-0.1395,4
51.5264,-0.1934,2
51.5134,-0.163,2
51.5205,-0.1592,4
51.5128,-0.1614,2
51.6081,0.0227,2
51.5909,0.0773,2
51.5647,0.1004,6
51.5573,0.0979,2
51.5702,0.0882,2
51.4716,0.0523,2
51.4894,0.0086,2
51.4625,0.0572,2
51.4933,0.0463,2
51.4716,0.0231,4
51.4795,0.0488,2
51.4812,-0.0191,2
51.473,-0.0153,26
51.4376,0.0643,2
51.4861,0.0151,6
51.4823,0.1747,200
51.4557,0.1511,2
51.4141,0.1329,20
51.4981,-0.14,40
51.5191,-0.163,4
51.4953,-0.1283,2
51.5187,-0.1459,2
51.504,-0.1233,20
51.5198,-0.1699,4
51.5183,-0.1386,8
51.5142,-0.1673,2
51.5941,-0.1685,20
51.5783,-0.1908,2
51.6029,-0.1913,2
51.6553,-0.2086,2
51.6527,-0.1991,4
51.5779,-0.1819,2
51.6139,-0.1804,2
51.609,-0.2238,2
51.6135,-0.1588,2
51.6342,-0.1606,2
51.6121,-0.2809,2
51.5283,-0.2924,2
51.5019,-0.283,22
51.5074,-0.3553,20
51.5225,-0.337,2
51.5163,-0.308,2
51.5197,-0.2636,2
51.5083,-0.2743,2
51.5062,-0.2651,2
51.5507,-0.3403,2
51.512,-0.3831,2
51.5449,-0.0463,20
51.546,-0.0554,2
51.5434,-0.0571,6
51.5394,-0.0519,2
51.5466,-0.0522,2
51.5302,-0.0931,2
51.5271,-0.0778,2
51.5339,-0.0803,2
51.5724,-0.0687,42
51.5612,-0.0918,2
51.5255,-0.0777,2
51.5359,-0.0691,2
51.5462,-0.0607,2
51.5662,-0.0835,2
51.5466,-0.053,20
51.5481,-0.0756,4
51.527,-0.0805,4
51.5519,-0.0522,22
51.5509,-0.0733,2
51.4758,-0.032,2
51.4879,-0.0381,2
51.4406,-0.0589,2
51.4503,-0.0056,4
51.4858,-0.0349,48
51.4646,0.0088,2
51.4385,-0.0638,20
51.4496,-0.017,26
51.4281,-0.0605,6
51.4973,-0.1465,24
51.515,-0.1629,8
51.5234,-0.1693,20
51.5143,-0.1467,2
51.4975,-0.1324,2
51.5076,-0.1304,2
51.5092,-0.1259,2
51.5114,-0.1331,26
51.5109,-0.1338,4
51.5014,-0.1774,2
51.5105,-0.1193,20
51.5116,-0.1749,2
51.5348,-0.16,20
51.4857,-0.1346,54
51.509,-0.1466,2
51.5196,-0.1604,6
51.5119,-0.1284,20
51.5127,-0.1214,2
51.5028,-0.1264,2
51.5172,-0.1622,2
51.5018,-0.1691,20
51.4926,-0.1377,2
51.5215,-0.1458,2
51.5153,-0.1414,4
51.5063,-0.2326,6
51.4929,-0.235,2
51.4737,-0.1839,2
51.4747,-0.2007,2
51.5001,-0.222,2
51.4881,-0.2259,2
51.4992,-0.2222,2
51.4802,-0.1935,26
51.4795,-0.2176,2
51.4697,-0.2088,20
51.4783,-0.2031,2
51.4927,-0.2226,2
51.5076,-0.2247,2
51.4836,-0.1116,4
51.4705,-0.1108,20
51.486,-0.1219,2
51.478,-0.1166,16
51.4643,-0.1313,34
51.4479,-0.1381,2
51.5034,-0.1114,24
51.4731,-0.1215,4
51.4702,-0.1248,10
51.4851,-0.1094,2
51.4631,-0.1294,28
51.4894,-0.115,2
51.4845,-0.1267,2
51.4879,-0.1064,2
51.4348,-0.1165,2
51.4556,-0.1192,32
51.4708,-0.1094,2
51.3917,-0.2942,2
51.4079,-0.2846,2
51.4008,-0.2515,2
51.4062,-0.2702,2
51.4306,-0.3084,2
51.4017,-0.295,2
51.4076,-0.3078,2
51.4121,-0.2898,4
51.4079,-0.2946,2
51.4124,-0.3018,2
51.4109,-0.2804,2
51.4853,0.166,2
51.4689,0.1038,2
51.4484,0.1189,2
51.4386,0.1278,2
51.4712,0.161,2
51.5087,-0.2648,20
51.5479,-0.3406,20
51.5009,-0.2855,2
51.5417,-0.3248,2
51.5116,-0.3142,2
51.5288,-0.3271,4
51.4795,-0.1118,6
51.4774,-0.1016,2
51.4172,-0.1371,2
51.5051,-0.1129,22
51.4846,-0.1185,20
51.5045,-0.1136,22
51.5025,-0.1163,2
51.4901,-0.1122,2
51.4838,-0.1199,20
51.5147,-0.1583,2
51.5009,-0.1243,24
51.5085,-0.1256,22
51.4925,-0.1478,2
51.4908,-0.1531,2
51.5188,-0.1599,2
51.4887,-0.1507,2
51.5181,-0.1831,20
51.5127,-0.1484,2
51.5104,-0.1382,2
51.4975,-0.1325,2
51.4886,-0.1294,4
51.5114,-0.1769,2
51.5177,-0.1801,2
51.5762,-0.2382,2
51.5843,-0.2482,2
51.5721,-0.1971,2
51.6533,-0.2011,222
51.4171,-0.3016,30
51.369,-0.2916,2
51.3767,-0.2827,2
51.3816,-0.2471,2
51.4059,-0.2807,2
51.4148,-0.3011,2
51.415,-0.3027,2
51.3589,-0.2956,2
51.3634,-0.302,2
51.4163,-0.255,4
51.4172,-0.3016,2
51.415,-0.3011,2
51.3833,-0.2878,20
51.3383,-0.3199,20
51.4027,-0.2724,6
51.3906,-0.3079,20
51.3951,-0.2543,2
51.4076,-0.2943,2
51.3676,-0.3066,2
51.6114,-0.179,6
51.6014,-0.2686,20
51.5586,-0.2116,2
51.5634,-0.2128,20
51.5036,-0.166,20
51.51,-0.1228,20
51.5349,-0.1637,30
51.5095,-0.1327,2
51.5142,-0.1681,2
51.5232,-0.1436,2
51.4983,-0.1539,2
51.5115,-0.1763,2
51.5231,-0.1526,2
51.5139,-0.1787,42
51.5073,-0.1701,20
51.5112,-0.1191,4
51.518,-0.1522,2
51.5191,-0.1694,2
51.4968,-0.1322,22
51.4269,-0.0167,2
51.4743,-0.0426,2
51.4715,-0.0305,2
51.4645,-0.0149,20
51.4339,-0.0302,2
51.4742,-0.041,2
51.4546,-0.0159,2
51.5608,-0.0706,22
51.5268,-0.078,2
51.5366,-0.0618,4
51.5264,-0.0785,2
51.5323,-0.0831,8
51.5357,-0.0829,2
51.5564,-0.0555,2
51.5486,-0.0421,32
51.568,-0.0941,2
51.5456,-0.0762,2
51.5708,-0.0648,2
51.5498,-0.0753,6
51.4637,-0.0109,6
51.4397,-0.0561,2
51.4739,-0.0488,20
51.4289,-0.0333,2
51.4351,-0.0453,2
51.4653,-0.018,2
51.4492,-0.0409,2
51.4279,-0.0122,2
51.499,-0.3804,2
51.5093,-0.2848,4
51.5141,-0.3004,4
51.5067,-0.2517,24
51.5208,-0.251,2
51.5067,-0.2464,2
51.5032,-0.2803,20
51.5565,-0.3359,20
51.5116,-0.2913,2
51.5111,-0.271,22
51.5163,-0.1618,26
51.5234,-0.1976,2
51.5137,-0.1412,6
51.5031,-0.1498,4
51.5178,-0.1738,2
51.5023,-0.1522,4
51.5104,-0.1216,24
51.5082,-0.129,2
51.5172,-0.1553,20
51.5159,-0.175,4
51.4842,-0.1103,4
51.4802,-0.1083,4
51.4533,-0.1428,2
51.4943,-0.1212,24
51.4704,-0.1206,2
51.4253,-0.0839,22
51.5004,-0.1168,2
51.4417,-0.1402,2
51.4941,-0.1213,2
51.4792,-0.1054,6
51.4639,-0.132,2
51.47,-0.1127,4
51.4698,-0.1256,10
51.4704,-0.1126,8
51.47,-0.1251,22
51.496,-0.1133,6
51.3944,-0.3085,2
51.4156,-0.2848,2
51.3808,-0.2456,2
51.4227,-0.2928,2
51.421,-0.2897,2
51.4221,-0.303,2
51.3866,-0.2543,4
51.4144,-0.2867,20
51.4197,-0.2891,14
51.4336,-0.2574,20
51.4131,-0.3006,22
51.4096,-0.2886,20
51.3954,-0.2984,20
51.406,-0.3039,8
51.3968,-0.3113,2
51.4258,-0.2951,4
51.3979,-0.3102,2
51.5831,0.0201,22
51.6049,0.0178,2
51.4648,-0.0166,4
51.4815,-0.0264,18
51.4658,-0.0159,2
51.4753,-0.0284,2
51.4867,-0.0363,80
51.4505,-0.017,6
51.4658,0.009,4
51.4544,-0.0161,2
51.4244,0.001,2
51.4685,-0.0389,2
51.466,-0.0438,4
51.4424,-0.0208,2
51.535,-0.1592,2
51.5018,-0.16,40
51.503,-0.1742,2
51.5135,-0.1579,2
51.4975,-0.1355,4
51.5022,-0.152,6
51.5251,-0.1975,2
51.5246,-0.1898,2
51.5188,-0.1408,2
51.5097,-0.1878,2
51.5234,-0.1747,2
51.4944,-0.1211,6
51.4154,-0.1245,2
51.4655,-0.1295,2
51.4818,-0.112,2
51.4618,-0.1119,18
51.4715,-0.0938,4
51.4851,-0.1159,20
51.4621,-0.1123,24
51.4478,-0.1319,26
51.4741,-0.1327,2
51.4648,-0.1307,2
51.4633,-0.134,2
51.4558,-0.1254,2
51.5018,-0.1106,4
51.4623,-0.1368,2
51.4797,-0.1069,20
51.4814,-0.1111,2
51.456,-0.1112,2
51.5075,-0.3053,2
51.5105,-0.3167,2
51.5043,-0.3067,2
51.5122,-0.2931,2
51.5282,-0.277,2
51.4975,-0.3863,2
51.5058,-0.3588,2
51.5133,-0.2977,6
51.5559,-0.0561,2
51.5276,-0.0766,2
51.556,-0.0555,24
51.5352,-0.077,2
51.5506,-0.0752,4
51.5264,-0.0781,4
51.5452,-0.0359,20
51.5441,-0.0759,2
51.5462,-0.0542,2
51.5564,-0.0747,2
51.5507,-0.0749,2
51.5411,-0.0517,20
51.5497,-0.0711,22
51.5355,-0.0823,52
51.5469,-0.0487,2
51.5549,-0.0748,12
51.5412,-0.0476,22
51.5593,-0.0743,2
51.5534,0.2474,20
51.5928,0.2134,20
51.5196,0.1894,2
51.6001,0.2304,2
51.5252,-0.2039,2
51.5107,-0.1348,20
51.5157,-0.157,2
51.5283,-0.1811,2
51.5148,-0.1464,20
51.4878,-0.1414,2
51.4993,-0.1262,4
51.5188,-0.1423,2
51.5024,-0.1502,4
51.5099,-0.1563,8
51.5151,-0.1364,20
51.5149,-0.1566,2
51.6092,-0.1536,2
51.5887,-0.2067,2
51.5918,-0.1997,2
51.6156,-0.2756,2
51.5722,-0.1975,2
51.5982,-0.223,2
51.3986,-0.2567,20
51.4219,-0.3056,20
51.414,-0.2875,2
51.4028,-0.264,2
51.4199,-0.2821,20
51.3811,-0.246,2
51.3692,-0.3005,2
51.4076,-0.2841,20
51.4127,-0.2823,20
51.4164,-0.2516,2
51.4159,-0.2523,2
51.3892,-0.3056,8
51.3928,-0.3045,2
51.4081,-0.2936,2
51.3915,-0.2984,2
51.3684,-0.3132,2
51.4163,-0.2906,2
51.4339,-0.261,2
51.4603,-0.0049,2
51.4855,-0.0345,4
51.4452,-0.0428,2
51.4445,-0.0241,18
51.4759,-0.0359,20
51.4446,-0.0092,2
51.4497,-0.017,2
51.442,-0.0414,2
51.4747,-0.0246,2
51.4526,-0.0164,2
51.5088,-0.1227,2
51.5198,-0.1704,2
51.5235,-0.1987,4
51.5116,-0.1756,4
51.5055,-0.1228,2
51.4891,-0.1287,2
51.5339,-0.1724,2
51.5449,-0.0196,2
51.5481,-0.0755,10
51.5672,-0.0878,2
51.5437,-0.0612,2
51.5263,-0.0767,2
51.5455,-0.0739,2
51.5757,-0.0726,4
51.5544,-0.0687,2
51.5637,-0.0589,20
51.5516,-0.0546,2
51.5243,-0.0773,2
51.5558,-0.0567,4
51.5497,-0.0753,30
51.5272,-0.0801,20
51.5703,-0.0807,10
51.5736,-0.0976,2
51.5298,-0.0835,2
51.5498,-0.0709,2
51.5644,-0.0732,2
51.4913,0.0086,2
51.491,0.0728,2
51.4823,0.0678,2
51.4904,0.0182,2
51.4791,0.0253,2
51.5151,-0.1642,2
51.5299,-0.1679,20
51.5149,-0.1445,8
51.5126,-0.166,2
51.5092,-0.1362,2
51.5142,-0.1514,28
51.516,-0.1643,2
51.5249,-0.1588,4
51.5077,-0.1409,20
51.5162,-0.1329,2
51.5601,0.2964,2
51.599,0.2113,4
51.4475,-0.1131,2
51.4815,-0.1111,20
51.439,-0.0955,4
51.506,-0.1115,2
51.4402,-0.1256,8
51.4529,-0.1474,4
51.4585,-0.129,2
51.4775,-0.1016,20
51.4727,-0.122,2
51.4827,-0.1144,22
51.4622,-0.122,2
51.4764,-0.1181,2
51.4343,-0.1283,20
51.4673,-0.0995,2
51.463,-0.1143,2
51.4269,-0.0898,2
51.4571,-0.1291,2
51.4946,-0.1209,4
51.4641,-0.1012,2
51.4866,-0.1234,2
51.4841,-0.0253,2
51.4585,-0.034,2
51.4829,-0.0365,200
51.4751,-0.0329,12
51.4726,-0.0405,6
51.4714,-0.0256,2
51.4564,-0.0215,2
51.4422,-0.0422,2
51.4571,-0.0243,22
51.4307,0.0125,2
51.4776,-0.0284,2
51.4758,-0.0342,6
51.4647,-0.0441,2
51.6016,-0.1934,2
51.5909,-0.2121,2
51.5818,-0.199,2
51.6015,-0.2686,20
51.6495,-0.1936,2
51.593,-0.1725,2
51.6162,-0.2449,2
51.5632,-0.197,2
51.6106,-0.1799,20
51.4949,-0.1418,2
51.4792,-0.1996,2
51.4868,-0.1972,10
51.4913,-0.2242,2
51.4975,-0.2166,2
51.4693,-0.21,2
51.5035,-0.2433,2
51.4891,-0.2295,20
51.4817,-0.2132,2
51.4898,-0.2289,4
51.3938,0.0329,2
51.399,-0.018,22
51.4129,0.025,2
51.412,0.0087,2
51.3902,0.0034,2
51.4098,-0.0573,6
51.4107,-0.0469,2
51.4166,-0.0409,20
51.3609,0.0892,2
51.4163,-0.0675,2
51.3898,0.0017,2
51.537,-0.3242,2
51.5065,-0.3052,2
51.5497,-0.3437,2
51.5098,-0.3192,2
51.5342,-0.333,2
51.515,-0.3079,2
51.4995,-0.3004,2
51.5087,-0.3361,2
51.543,-0.0487,2
51.5578,-0.0746,20
51.526,-0.0813,2
51.5375,-0.0596,2
51.5689,-0.0655,2
51.5302,-0.0742,2
51.5408,-0.0766,8
51.5482,-0.0648,2
51.5493,-0.0603,2
51.5329,-0.0875,20
51.5251,-0.0775,2
51.5365,-0.062,20
51.5636,-0.0688,2
51.5359,-0.0898,2
51.5499,-0.0685,50
51.5664,-0.1019,2
51.4919,-0.1365,2
51.5194,-0.1686,2
51.5149,-0.1446,6
51.5234,-0.1748,2
51.5214,-0.1931,2
51.5069,-0.125,4
51.5115,-0.1757,2
51.5212,-0.1925,6
51.5302,-0.1676,2
51.5032,-0.1513,4
51.5287,-0.1637,2
51.514,-0.1248,2
51.5061,-0.1302,2
51.53,-0.1495,2
51.4157,-0.3029,2
51.3834,-0.25,20
51.4097,-0.2636,2
51.3987,-0.2553,4
51.4129,-0.2806,2
51.4101,-0.259,2
51.4062,-0.2701,2
51.397,-0.2673,2
51.3898,-0.293,2
51.3948,-0.254,4
51.3826,-0.3009,2
51.4138,-0.2875,2
51.4133,-0.3053,2
51.4024,-0.2717,2
51.3832,-0.2888,4
51.4558,-0.3301,2
51.4537,-0.2574,20
51.4677,-0.2865,6
51.4519,-0.316,20
51.4681,-0.2666,2
51.4851,-0.2874,4
51.469,-0.2917,2
51.4852,-0.243,2
51.4502,-0.3211,2
51.4618,-0.2984,2
51.4703,-0.2374,20
51.436,-0.3052,2
51.4268,-0.334,16
51.4554,-0.3305,2
51.4846,-0.2347,2
51.4672,-0.2668,4
51.4463,-0.2994,2
51.4279,-0.1004,2
51.4637,-0.1497,2
51.4254,-0.0839,24
51.416,-0.1252,4
51.4639,-0.1327,2
51.4692,-0.0974,2
51.4621,-0.1103,2
51.4675,-0.1182,4
51.4285,-0.1045,20
51.4703,-0.095,24
51.504,-0.1121,4
51.4346,-0.0922,20
51.4709,-0.1379,28
51.4585,-0.1026,2
51.4146,-0.1241,4
51.4969,-0.1119,2
51.4869,-0.1115,2
51.4466,-0.1245,2
51.4198,-0.0774,2
51.3765,0.091,2
51.3778,0.1102,2
51.4039,0.1131,2
51.3542,0.0066,20
51.4051,0.1208,2
51.3713,-0.0018,2
51.48,-0.1944,4
51.5145,-0.1992,20
51.4844,-0.1758,14
51.4825,-0.1863,2
51.485,-0.1826,2
51.5134,-0.1989,2
51.4816,-0.1815,4
51.5037,-0.2147,2
51.5263,-0.2152,4
51.488,-0.1673,4
51.5742,-0.0866,2
51.5489,-0.0392,2
51.527,-0.0781,2
51.5355,-0.0822,44
51.5652,-0.0732,6
51.5506,-0.0533,2
51.5465,-0.0598,2
51.5667,-0.0669,2
51.5495,-0.0598,24
51.5346,-0.0574,2
51.5628,-0.0583,2
51.545,-0.076,26
51.5611,-0.0834,2
51.4453,-0.3347,2
51.4397,-0.3328,2
51.4092,-0.3502,2
51.4515,-0.3336,2
51.4431,-0.3311,20
51.4602,-0.3265,2
51.4284,-0.3236,4
51.4509,-0.3487,2
51.4507,-0.2969,6
51.4639,-0.3075,2
51.4355,-0.311,10
51.4367,-0.2577,4
51.4643,-0.3065,2
51.4504,-0.2759,20
51.4383,-0.3666,20
51.5091,-0.3536,2
51.5186,-0.2831,2
51.5123,-0.3099,20
51.5285,-0.3299,2
51.5009,-0.3831,2
51.5084,-0.2744,4
51.5026,-0.2591,2
51.5249,-0.2566,2
51.5131,-0.1177,22
51.513,-0.1407,26
51.5239,-0.1453,4
51.5085,-0.1336,2
51.5127,-0.1301,24
51.5295,-0.1831,2
51.5151,-0.162,20
51.5239,-0.2009,4
51.5253,-0.171,20
51.5137,-0.1232,2
51.5136,-0.1236,2
51.5076,-0.1214,20
51.5125,-0.1255,20
51.4852,-0.1367,20
51.5145,-0.1386,2
51.5199,-0.1789,2
51.4582,-0.1291,4
51.4645,-0.1017,22
51.4709,-0.1212,2
51.4707,-0.1242,34
51.4774,-0.1172,6
51.4569,-0.1035,2
51.4321,-0.131,2
51.4549,-0.1375,2
51.5058,-0.1111,4
51.4665,-0.1507,2
51.4588,-0.1172,2
51.4855,-0.1249,2
51.4663,-0.1171,8
51.5049,-0.1133,8
51.4589,-0.0032,2
51.4747,-0.0253,2
51.4423,-0.036,26
51.4763,-0.0487,20
51.4759,-0.032,2
51.4581,-0.0192,2
51.475,-0.0469,4
51.4653,0.009,4
51.4566,-0.0448,8
51.4752,-0.0284,2
51.4709,0.0093,20
51.4666,-0.0215,2
51.4493,0.0126,6
51.4864,-0.0428,2
51.4563,-0.0208,2
51.3929,0.1112,2
51.4186,-0.0615,8
51.3989,-0.0182,2
51.3517,0.0068,20
51.4107,-0.0651,2
51.4147,-0.0706,2
51.4085,-0.0388,20
51.5962,-0.2626,2
51.6027,-0.256,4
51.6055,-0.1567,2
51.6382,-0.2326,2
51.6127,-0.1588,2
51.5886,-0.1998,20
51.5025,-0.1105,4
51.4692,-0.1197,2
51.454,-0.1367,2
51.5023,-0.1101,4
51.4597,-0.1258,4
51.455,-0.1223,2
51.5002,-0.1165,2
51.5062,-0.1101,4
51.4745,-0.1202,4
51.5022,-0.11,22
51.4804,-0.114,8
51.4662,-0.1506,40
51.4518,-0.1014,2
51.4709,-0.1378,2
51.4426,-0.105,2
51.5023,-0.1116,20
51.5981,0.1572,2
51.5743,0.1653,2
51.5552,-0.0818,2
51.5439,-0.0658,2
51.5252,-0.0774,20
51.5461,-0.0718,6
51.5662,-0.102,24
51.5331,-0.0865,2
51.5283,-0.0757,32
51.5624,-0.0672,2
51.5451,-0.081,2
51.5379,-0.0541,2
51.5744,-0.0862,2
51.5418,-0.0727,2
51.5296,-0.0869,2
51.5729,-0.0775,2
51.5301,-0.0938,2
51.5485,-0.0427,8
51.5557,-0.0747,4
51.5268,-0.0837,10
51.5399,-0.0555,4
51.5222,-0.0769,2
51.5552,-0.0649,2
51.4718,-0.0005,2
51.4421,-0.0336,26
51.4716,-0.0309,2
51.4343,-0.0227,2
51.4815,-0.0263,2
51.4766,-0.0527,2
51.4654,-0.0381,4
51.4749,-0.026,24
51.4446,-0.0223,2
51.4876,-0.0377,2
51.4406,0.0049,2
51.4532,0.0116,2
51.5917,-0.2215,2
51.5859,-0.1644,2
51.6167,-0.1767,2
51.6502,-0.194,2
51.4691,-0.1263,2
51.4553,-0.1154,22
51.4946,-0.1196,2
51.4746,-0.1229,2
51.4797,-0.1146,2
51.5001,-0.1168,2
51.4592,-0.0965,2
51.4262,-0.1312,2
51.4495,-0.1369,2
51.4613,-0.1154,2
51.4625,-0.1152,2
51.4638,-0.1412,20
51.4675,-0.1283,2
51.4884,-0.1059,20
51.4691,-0.1126,2
51.4927,-0.1109,24
51.5113,-0.3769,2
51.5067,-0.2494,20
51.5123,-0.3109,2
51.5111,-0.2908,6
51.5128,-0.3067,2
51.5065,-0.2569,4
51.5342,-0.2959,4
51.5135,-0.298,2
51.548,-0.3684,2
51.5183,-0.3548,2
51.5037,-0.3762,2
51.4156,-0.3733,4
51.442,-0.332,2
51.4826,-0.2869,4
51.4544,-0.3686,2
51.4464,-0.3282,2
51.4605,-0.2975,2
51.4321,-0.3455,20
51.4465,-0.3283,24
51.4651,-0.244,24
51.4648,-0.2669,22
51.4526,-0.3134,2
51.4175,-0.3099,2
51.4414,-0.3541,20
51.4615,-0.2884,2
51.5133,-0.1293,14
51.5232,-0.175,2
51.5057,-0.1268,6
51.5252,-0.1884,2
51.4881,-0.151,26
51.5134,-0.1293,22
51.5149,-0.1449,28
51.51,-0.1359,2
51.5187,-0.1421,2
51.4984,-0.1258,2
51.5176,-0.1823,2
51.5145,-0.1471,2
51.5147,-0.1773,2
51.5067,-0.1274,4
51.4753,-0.0283,26
51.4677,-0.0469,2
51.4656,-0.0156,2
51.4644,-0.0149,20
51.4242,0.0111,20
51.4834,-0.0456,2
51.4624,-0.0091,2
51.4697,-0.0518,2
51.4262,-0.0189,2
51.475,-0.0271,2
51.4813,-0.0266,2
51.4294,-0.0373,2
51.4856,-0.0347,4
51.4257,-0.0462,2
51.4771,-0.0341,2
51.4389,-0.0332,22
51.4507,-0.0174,2
51.4891,-0.0405,2
51.4622,-0.0092,2
51.4445,0.0164,2
51.5923,0.2136,2
51.5748,0.1642,2
51.5822,0.2131,2
51.558,0.2406,2
51.5838,0.1918,2
51.5837,0.253,2
51.4826,-0.124,24
51.4848,-0.1228,4
51.4481,-0.1132,2
51.4969,-0.1118,4
51.4492,-0.1235,8
51.46,-0.1132,2
51.4322,-0.1291,2
51.4713,-0.1369,4
51.4859,-0.1245,22
51.4944,-0.121,2
51.4136,-0.1306,4
51.4529,-0.1473,20
51.4678,-0.1186,2
51.4669,-0.11,2
51.4945,-0.1207,40
51.461,-0.1112,8
51.4712,-0.094,20
51.4859,-0.1243,2
51.4879,-0.1114,4
51.4549,-0.1358,20
51.4812,-0.1198,6
51.4335,-0.1204,2
51.4381,-0.127,2
51.4594,-0.1415,50
51.4847,-0.1097,20
51.4528,-0.1431,4
51.4647,-0.1307,56
51.5044,-0.1143,20
51.472,-0.1356,6
51.5114,-0.3157,2
51.5127,-0.3083,2
51.516,-0.3314,4
51.4953,-0.2604,202
51.536,-0.3922,2
51.5246,-0.3742,2
51.464,-0.0125,2
51.4663,-0.0213,2
51.4825,-0.0373,2
51.4832,-0.031,2
51.4901,-0.0423,200
51.4346,-0.0561,2
51.4745,-0.0463,2
51.445,-0.0204,2
51.4396,-0.0205,4
